Y,X0,X1
1.0,0.5488965199920842,0.01284103266186587
1.0,0.6343169734958533,0.1817838565039962
0.0,0.5858605431224226,0.6922570051838213
0.0,0.7951212503155507,0.8433549822741397
0.0,0.9152283583506241,0.9051579287066269
1.0,0.9329239149073416,0.6356189407759846
0.0,0.4636940611714895,0.9833532495905203
0.0,0.5743315105123746,0.5265864753051747
0.0,0.6000584090489299,0.4588596102355813
0.0,0.15316795426754581,0.5933404042341841
1.0,0.8390722882869628,0.0968005399828582
1.0,0.06664120877398083,0.3459852460952545
1.0,0.6033194132200976,0.28809315488058096
0.0,0.6130225403881584,0.47029717324594666
0.0,0.513203985776769,0.26464125109589154
0.0,0.7453481500395496,0.710002466392626
0.0,0.40852168619390294,0.9428973950945136
1.0,0.19274780825846705,0.22434381033108874
0.0,0.38466256587195513,0.31062816344959876
0.0,0.4668149146792573,0.5696028664187901
0.0,0.28662838387144807,0.8025547138996925
0.0,0.9934598822151723,0.9307529627505632
0.0,0.26623048891603107,0.2596978506934645
0.0,0.6733566487697921,0.8273123764626721
1.0,0.8028692725542947,0.4330757486507707
0.0,0.2117562702684791,0.576956587059471
1.0,0.7273874025228698,0.01667749496613602
0.0,0.743592196044551,0.7613396726956846
1.0,0.06736711625264091,0.4115244260898735
0.0,0.6297737405628969,0.6598164394177549
0.0,0.8458988322942008,0.8038612644775136
1.0,0.9160554529150964,0.14719980389973952
1.0,0.923068939956799,0.061134062114857834
1.0,0.8137526359491764,0.14705100457850562
0.0,0.6328557362753008,0.4415115264553894
0.0,0.5857476754388369,0.3989782040958615
0.0,0.06635013950626001,0.7716553529078883
0.0,0.2501702371646317,0.9872232416769717
0.0,0.5083016415538366,0.812716718805241
1.0,0.2053144584857618,0.18744172964757355
0.0,0.4284026476654802,0.9509620194131619
1.0,0.9734972244777245,0.30302869058196125
1.0,0.30500899523734115,0.12123150119044157
1.0,0.04302385250237861,0.4241690556651032
1.0,0.3407116524229531,0.037082026783965105
1.0,0.9383940952568235,0.05113269291069955
1.0,0.7928872239546509,0.07372973607891908
1.0,0.8207526895301236,0.3312732918214728
1.0,0.7170885859854677,0.5350581314392291
0.0,0.9513952029486652,0.8799075597168882
1.0,0.7867991912535768,0.26086757900024127
0.0,0.47722708123535396,0.8831372548668326
0.0,0.9002955949999258,0.8180526119983581
1.0,0.15602574682591253,0.14698887604079114
0.0,0.13220094854541065,0.6409772257660363
0.0,0.2738110812077902,0.572171532317027
0.0,0.9240406758352627,0.9495333625696
1.0,0.694118244638212,0.03342123315240264
0.0,0.8338832665028811,0.9174401313962681
0.0,0.3736996327456569,0.24275037138723088
0.0,0.2395527463593069,0.8148207765700611
0.0,0.011805311525310835,0.6836833911412474
0.0,0.3605916493311837,0.9314489388970593
1.0,0.752629730082432,0.5345785639661228
0.0,0.3884962218204022,0.7588813077081504
0.0,0.6602598267204767,0.8045380317401244
0.0,0.7715546400996932,0.9355072891773205
0.0,0.2046686907033919,0.8518166826275838
0.0,0.6411300158370663,0.6162949787441648
1.0,0.9896946125793173,0.07485264875966913
0.0,0.7715495870633063,0.8977987522619042
0.0,0.3744669218204293,0.4185974838662445
1.0,0.04685252012842167,0.4776464531999657
0.0,0.2802641098275156,0.28662132707204624
0.0,0.4159904202509235,0.340349471784577
0.0,0.5435081184321718,0.3439510366196963
0.0,0.30789111656859525,0.8351600427821759
1.0,0.09867826729426443,0.15218863484150258
1.0,0.668857749044784,0.45876342572238193
0.0,0.04864677227953851,0.8146849600582594
0.0,0.5496132587697422,0.6002176474774082
1.0,0.6488148855538695,0.1819667206754687
0.0,0.22224995371858725,0.7167199789866328
0.0,0.5192899415186134,0.716410923802131
1.0,0.9649468416548703,0.7203694826122875
0.0,0.15644472045967406,0.3687370390514323
1.0,0.1569752828867026,0.11587726542748444
0.0,0.3314980038116604,0.9892478276899727
1.0,0.9646502670901553,0.32597829399380474
0.0,0.2536205796601837,0.9906323506344684
1.0,0.3099058526167775,0.05543925794733806
0.0,0.4797234269631553,0.8433734940909016
0.0,0.4614003665654264,0.8772139498852993
1.0,0.45509098555905847,0.11211271939066902
0.0,0.3516734141617869,0.4450493601980048
1.0,0.6391437933907294,0.3696675847907217
1.0,0.6545155661342701,0.01656201924543932
0.0,0.12103732969429137,0.6279670761337205
0.0,0.47655708859144486,0.5896329866717842
0.0,0.4423690322235204,0.46089872579420743
0.0,0.558569393777265,0.9693031237911486
1.0,0.09318334982325094,0.29319269017067495
0.0,0.5553220825365957,0.6403253097744839
0.0,0.589519910673485,0.4140167290352734
0.0,0.4723143069420772,0.3899823301226748
1.0,0.05816841263602468,0.41775025741200833
1.0,0.7313543759656922,0.5611748702268133
0.0,0.7236471922347332,0.9757538981034736
1.0,0.929357399616961,0.49621661026999464
0.0,0.5898545895852447,0.834820547379565
1.0,0.07077325435611581,0.004212048588884798
1.0,0.9240393390300138,0.7126596093365197
0.0,0.7055661747085367,0.5682669549095508
0.0,0.6343514674430282,0.43552833887078146
0.0,0.3050224749223126,0.3656647269364892
0.0,0.45853055868001547,0.32745243382013667
1.0,0.9096299531665526,0.643192725116667
0.0,0.6807416127315306,0.8900529612701823
0.0,0.6029839267739758,0.777092311648709
1.0,0.8677657190401833,0.44918163633971064
0.0,0.45778175731571,0.4435988665501509
0.0,0.4366850905254206,0.5407401087894688
1.0,0.9201957633520094,0.42772005980557914
1.0,0.8034210334308058,0.08098521737419029
0.0,0.28803081906748573,0.6041847583565787
1.0,0.8393751725238487,0.2698001613620681
0.0,0.32555187006027175,0.8292559500321622
0.0,0.12799665218060696,0.5669776288079493
0.0,0.023744407961524328,0.8762436353794805
0.0,0.23239673689564566,0.3591156831792437
0.0,0.4492535535315907,0.7211764265571535
1.0,0.7724522071947423,0.49027577397177846
0.0,0.09985770689674622,0.6260502214478698
1.0,0.6573399426450557,0.41158456755968986
1.0,0.9392171507191213,0.13476049818945868
0.0,0.05048367462343084,0.5378875530867585
0.0,0.8234466810236545,0.8417949114974558
0.0,0.5747060765415347,0.7267823595168951
1.0,0.029841194697532214,0.1487226783342427
0.0,0.4401135338730494,0.41013218593958856
1.0,0.9723089227638544,0.7145528961921209
1.0,0.42018701847413786,0.09423384684395442
0.0,0.8972081068434906,0.7902660415232866
1.0,0.6205361669345112,0.13134826796503107
0.0,0.21907750441217144,0.5140249488107796
0.0,0.9223015905441382,0.9611839038102016
0.0,0.014359763342125742,0.9305652675600042
1.0,0.6513474907999485,0.3148208548391611
1.0,0.10160354644673708,0.07471381652091746
1.0,0.7453034710268134,0.2566302920375396
0.0,0.8380426354513153,0.8359314518166739
0.0,0.5025301937591747,0.7878274066465549
1.0,0.14812716456071517,0.12733801344868478
0.0,0.11413025827171697,0.856992963063143
