Y,X0,X1
0.9966829338101123,0.0708782124784646,0.5123718263695168
0.6128644305997131,0.8725749015168268,0.46066602387345745
0.60618066886799,0.33693358352634073,0.25906769897321424
0.8697780819100379,0.2096779528960061,0.38530262967711637
0.6998739024479314,0.8276732676266697,0.7595365476573454
0.5103020877681778,0.3847839520872982,0.1493008965168522
0.9125490680784731,0.22730019015839087,0.6070029306593941
0.30040142833400185,0.8359599603689601,0.9482174240234956
0.5076941900982183,0.7402041819427064,0.031332274044724384
0.03633838536040351,0.5257956281422723,0.552680178801588
0.16897477183614618,0.49490195059690134,0.4061587205781336
0.7703933439548836,0.13037479236591787,0.2762559969423205
0.5045048146450577,0.7674605342748617,0.01811712153394418
0.595873616804935,0.35380813122426125,0.30017690976952616
0.6358994986595506,0.33740550110274636,0.31459317573100565
0.14983223177369864,0.5634692450012357,0.3352399619586056
0.501436070857095,0.24331957358695067,0.009080608690616443
0.4628799418059942,0.22666585397308703,0.8666041650426649
0.4761665045573814,0.4160091619271258,0.7953845762193987
0.8658620605847314,0.1075210355766466,0.3499547139268795
0.9820700129315398,0.00429126063090568,0.5957703141432659
0.5584145407299189,0.9001702678533611,0.9382588308599287
0.3209646153599609,0.30522883901631337,0.9639115653936555
0.6746433491566608,0.7857291476338117,0.785092098385595
0.5523046816194155,0.8562535808537932,0.1407710040622876
0.8578177781527748,0.14336642116352605,0.6958353757821677
0.9848651102369752,0.14787756368703053,0.5621352675326278
0.5028164026794618,0.8849026703472983,0.15434750280088483
0.46108838989059864,0.4286066665431131,0.17795475597812382
0.5214311486045754,0.4064315973108473,0.949242297624383
0.13400631957067882,0.1521902402322154,0.9987980955299293
0.5643147692835161,0.8624052166481116,0.7917617104949938
0.6490042909218794,0.34855615863032907,0.4037437258911881
0.4652902668517378,0.5365282989799395,0.06865291128762274
0.48123528838484797,0.46829758326724225,0.06378292899989757
0.04151079631865218,0.9900078254485475,0.5737439135344469
0.731456051117934,0.24640851776982753,0.28193643898622667
0.4813697054684487,0.43677130534701614,0.09273495993612901
0.43502627914317055,0.6257596041332951,0.1278038753868842
0.972045969481657,0.7825143895988949,0.466390066219881
0.6617438563137273,0.35142810478264974,0.49175904301114737
0.6089438635299997,0.18050290835028027,0.8088010673625734
0.6410410701346874,0.7863700824926159,0.17283859752697428
0.6493707116574016,0.35482063172755374,0.4826430913913037
0.5909058876986477,0.3656269896404546,0.37032732884347686
0.16770840381604957,0.9649328979904721,0.3225482667312132
0.6179870044781441,0.7082629899631587,0.678069616192081
0.18084026606793585,0.23475790077067427,0.9980864942675208
0.6611849275375082,0.8553883946980348,0.7231747237042216
0.16993121917438458,0.6283944877040055,0.4650046968902478
0.3041665624120762,0.9106174702739585,0.6227837789899807
0.4730934682453314,0.46240598245726694,0.08566792747132179
0.56008999805032,0.9895989651790508,0.8744331402144618
0.8408740738056145,0.7454154796510231,0.4352743088100204
0.11826554232667064,0.5516798374047496,0.3628820723106929
0.29318275498247176,0.47901128939782933,0.3052792924374156
0.33591199094189605,0.4368333590527248,0.5057019008169873
0.972899547642815,0.08992166653943245,0.4604376217214474
0.14348772877499,0.4881494396352062,0.5781097937301167
0.7270708222175557,0.1526318073975449,0.24518094078959962
0.06020205827434688,0.9574021375973956,0.4338129852739423
0.49777386294786957,0.5584827355961384,0.010742101783818403
0.0020905732463729065,0.5581942739785174,0.5160886561018359
0.22438827079066231,0.05622336385308646,0.9537532447325855
0.44830080948399803,0.41618080807683955,0.31276001683347465
0.24279951712627246,0.5602456631458204,0.750616687520514
0.981581489837202,0.1644195613217333,0.5436923544119013
0.23706490133917496,0.6448180976028093,0.5250147681410929
0.5084281869209715,0.3812914428381672,0.1095068610810721
0.14754180097175074,0.5295832850135768,0.6911086283877872
0.6816063439259883,0.31049661986637045,0.7214137270420365
0.6053479585168411,0.7512022012814299,0.802531684673964
0.5042585912576403,0.3047149475850255,0.023291808817191506
0.2488863577712777,0.0029223359390539994,0.9438312565031478
0.808768329623742,0.5249117624769638,0.9784341028397676
0.5474140174865127,0.3785241456701347,0.33068563742348267
0.5811175292244771,0.7799789796932113,0.8209462486047159
0.380575417583314,0.9676457368418707,0.807024633273026
0.4610657486715297,0.3628015938135357,0.9071406953850334
0.5940303127668574,0.2043184825174802,0.1389624406936436
0.3180877702412584,0.3208247580382624,0.9874999633103922
0.5249390077628584,0.7141011519636922,0.10316351360221288
0.49023677524654835,0.4678656625061107,0.04140304571205744
0.4986644446682239,0.4632844839168556,0.011460625252311951
0.5285678594496229,0.0912962179136052,0.8408609336510611
0.646138112668153,0.4765934216241401,0.9342614683278919
0.49964471822133394,0.647604482934429,0.005046237347374083
0.2964531458796015,0.6457851640963101,0.6778104712857339
0.9537279668501453,0.1383556861566173,0.4429721345861749
0.6869328075990268,0.10076153482154071,0.2101179885497515
0.529245704223797,0.10217318068419234,0.06003931089754244
